repo_name,files_num1,files_num2,matched_files,pkgs_num1,pkgs_num2,matched_pkgs,doc_name,originator_score_r,supplier_score_r,copyright_score_r,version_score_r,PVC_score_r,cpe_score_r,purl_score_r,dL_score_r,licenseC_score_r,licenseD_score_r,originator_score,supplier_score,copyright_score,version_score,PVC_score,cpe_score,purl_score,dL_score,licenseC_score,licenseD_score,checksum_score
CapsGNN,0,0,0,1,1,1,0.4053030303030303,0.0,0.0,0.0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CausalDiscoveryToolbox,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CenterMask,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CfC,0,0,0,1,1,1,0.37797619047619047,0.0,0.0,0.0,0.29444444444444445,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char-RNN-TensorFlow,0,0,0,1,1,1,0.4346532091097308,0.0,0.0,0.0,0.29267676767676765,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChatRWKV,229,92,2,43,18,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6342667185100296,0.0,0.0,0.8742897335539476,0.0,0.0,0.0,0.0
Chatistics,0,0,0,1,1,1,0.38095238095238093,0.0,0.0,0.0,0.43525641025641026,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChinaDNS-Python,31,44,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chinese-BERT-wwm,0,0,0,1,1,1,0.3972222222222222,0.0,0.0,0,0.29985380116959065,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chinese-ELECTRA,0,0,0,1,1,1,0.41469298245614034,0.0,0.0,0.0,0.30277777777777776,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CloserLookFewShot,0,0,0,1,1,1,0.3438492063492064,0.0,0.0,0.0,0.4083333333333334,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Composer,0,0,0,1,1,1,0.4305555555555555,0.0,0.0,0,0.24393939393939393,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Convolutional_LSTM_PyTorch,0,0,0,1,1,1,0.4226851851851852,0.0,0.0,0.0,0.2817049808429119,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CouchPotatoV1,0,0,0,1,1,1,0.3504901960784314,0.0,0.0,0.0,0.30972222222222223,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CustomTkinter,36,159,3,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6777777777777777,0.0,0.0,0.9565217391304347,0.0,0.0,0.0,0.0
Cyclone-PCB-Factory,0,0,0,2,1,1,0.437902576489533,0.0,0.0,0.0,0.31742424242424244,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALLE-pytorch,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXY-COVID-19-Crawler,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DashDoc,0,0,0,1,1,1,0.393939393939394,0.0,0.0,0,0.4166666666666667,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeDRM_tools,0,0,0,1,1,1,0.42638888888888893,0.0,0.0,0.0,0.3976190476190476,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeOldify,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deep-Feature-Flow,0,0,0,1,1,1,0.439484126984127,0.0,0.0,0.0,0.2972222222222222,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deep-Flow-Guided-Video-Inpainting,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deep-Image-Matting,0,0,0,1,1,1,0.4408670033670034,0.0,0.0,0.0,0.2634920634920635,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deep-Learning-Roadmap,0,0,0,1,1,1,0.4749999999999999,0.0,0.0,0.0,0.38518518518518513,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepDreamVideo,0,0,0,1,1,1,0.4490740740740741,0.0,0.0,0.0,0.33970588235294114,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepFaceLab,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepLearning.ai-Summary,0,0,0,1,1,1,0.503395061728395,0.0,0.0,0.0,0.39444444444444443,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepLearningFlappyBird,0,0,0,1,1,1,0.42628205128205127,0.0,0.0,0.0,0.30833333333333335,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepMoji,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
